,10,20,30,40,50,60,70,80
macro_avg_f1@3_present,0.1151617775705366,0.18179652688705017,0.2019822288091809,0.23818989591997505,0.23630748439769308,0.2506984445831867,0.2446835078728465,0.25333626975970286
macro_avg_p@5_present,0.11806060606060599,0.17577272727272736,0.19093939393939405,0.2204242424242426,0.21340909090909108,0.22475757575757577,0.21859090909090925,0.22109090909090934
macro_avg_r@5_present,0.11831818181818174,0.1974545454545456,0.22521212121212136,0.26722727272727287,0.2780606060606061,0.30166666666666675,0.28984848484848486,0.31075757575757557
macro_avg_f1@5_present,0.11818925360262446,0.18598385757465052,0.2066644689081157,0.24157976471252857,0.24148248212619158,0.25759402103001,0.2492263367350534,0.25836559429403155
macro_avg_p@10_present,0.11803030303030299,0.17583333333333342,0.19102272727272734,0.22017532467532488,0.21343939393939407,0.22475288600288607,0.21871212121212136,0.2209177489177492
macro_avg_r@10_present,0.11831818181818174,0.19836363636363652,0.22566666666666685,0.2674545454545456,0.2788181818181818,0.30393939393939395,0.2912121212121212,0.31121212121212105
macro_avg_f1@10_present,0.11817406710220345,0.1864202129813339,0.20690453248004667,0.24152290492648726,0.2417871727213967,0.2584159389098883,0.24980816934761382,0.25840414197128225
macro_avg_p@20_present,0.11803030303030299,0.17583333333333342,0.19102272727272734,0.22017532467532488,0.21343939393939407,0.22475288600288607,0.21871212121212136,0.2209177489177492
macro_avg_r@20_present,0.11831818181818174,0.19836363636363652,0.22566666666666685,0.2674545454545456,0.2788181818181818,0.30393939393939395,0.2912121212121212,0.31121212121212105
macro_avg_f1@20_present,0.11817406710220345,0.1864202129813339,0.20690453248004667,0.24152290492648726,0.2417871727213967,0.2584159389098883,0.24980816934761382,0.25840414197128225
MAP@3_present,0.09032070707070708,0.15465151515151526,0.16718434343434344,0.2080479797979799,0.21200000000000005,0.22123737373737382,0.21123737373737375,0.22876262626262636
avg_NDCG@3_present,0.15696578073697268,0.25396230541204773,0.27844267630440556,0.3305532510479122,0.3277147756297059,0.34975546778994854,0.34540932099592336,0.3573759169608341
AlphaNDCG@3_present,0.18337772709476235,0.283178144782446,0.3057474612526688,0.35471482719535474,0.36011632951765615,0.37905200005420064,0.3805289147550784,0.3892714356834713
MAP@5_present,0.09167676767676768,0.15735606060606072,0.17015025252525257,0.21134343434343444,0.2160416666666667,0.2271805555555556,0.21613131313131317,0.23419823232323236
avg_NDCG@5_present,0.16029819604271892,0.25954106795942933,0.28614705254980216,0.3378022173623617,0.33827275289329806,0.36180484653560785,0.3555681635189446,0.3692727574158586
AlphaNDCG@5_present,0.18759726797813778,0.2894062234731215,0.3144282741593093,0.3631184774356497,0.37067662839173593,0.3922482291799774,0.3910676998958412,0.4016962701010685
MAP@10_present,0.09167676767676768,0.15750757575757587,0.17022601010101016,0.2113813131313132,0.21621843434343435,0.22757557720057725,0.21643434343434348,0.23431186868686874
avg_NDCG@10_present,0.16029819604271892,0.2598648926749821,0.28679470198090773,0.33812604207791447,0.33879512982414006,0.36279334591892337,0.3564143651653393,0.3697951343467006
AlphaNDCG@10_present,0.18759726797813778,0.28973004818867426,0.3149506510901513,0.3635283831744139,0.3714436150530718,0.39323672856329295,0.391913901542236,0.40225969609778905
MAP@20_present,0.09167676767676768,0.15750757575757587,0.17022601010101016,0.2113813131313132,0.21621843434343435,0.22757557720057725,0.21643434343434348,0.23431186868686874
avg_NDCG@20_present,0.16029819604271892,0.2598648926749821,0.28679470198090773,0.33812604207791447,0.33879512982414006,0.36279334591892337,0.3564143651653393,0.3697951343467006
AlphaNDCG@20_present,0.18759726797813778,0.28973004818867426,0.3149506510901513,0.3635283831744139,0.3714436150530718,0.39323672856329295,0.391913901542236,0.40225969609778905
