,10,20,30,40,50,60,70,80
macro_avg_f1@10_present,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454
macro_avg_p@20_present,0.021830143540669856,0.021830143540669856,0.021830143540669856,0.021830143540669856,0.021830143540669856,0.021830143540669856,0.021830143540669856,0.021830143540669856
macro_avg_r@20_present,0.01874003189792664,0.01874003189792664,0.01874003189792664,0.01874003189792664,0.01874003189792664,0.01874003189792664,0.01874003189792664,0.01874003189792664
macro_avg_f1@20_present,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454,0.020167405334869454
MAP@3_present,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327
avg_NDCG@3_present,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872
AlphaNDCG@3_present,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276
MAP@5_present,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327
avg_NDCG@5_present,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872
AlphaNDCG@5_present,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276
MAP@10_present,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327
avg_NDCG@10_present,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872
AlphaNDCG@10_present,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276
MAP@20_present,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327,0.016248006379585327
avg_NDCG@20_present,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872,0.02709886216250872
AlphaNDCG@20_present,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276,0.03323633794429276
